HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.genus,Input.species,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
37NXA7GVSTCZNVDPT1M7KZA0603VLO,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:42 PDT 2021,2,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Wed Apr 14 11:04:14 PDT 2021,,,3BDCF01OGY0IE95OPFETFHAHBEHLYW,A36M7PW7TQMMTF,Approved,Wed Apr 14 03:51:18 PDT 2021,Wed Apr 14 03:52:22 PDT 2021,Sat Apr 17 03:52:22 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,Wed Apr 14 10:55:33 PDT 2021,,64,77% (105/136),77% (105/136),77% (105/136),Arctium,minus,https://speciesimages.s3.us-east-2.amazonaws.com/images/Arctium_minus1.jpg,"[{""height"":1726,""label"":""genus"",""left"":0,""top"":149,""width"":1243}]",1875,1330
363A7XIFV4SIRCMLWAXHBLUPCO4VA6,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:39 PDT 2021,2,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Wed Apr 14 11:04:16 PDT 2021,,,3C5W7UE9CGWDKMXZKVT6WGIX9CIXM7,A26MN6JIKD4NXU,Approved,Tue Apr 13 19:55:12 PDT 2021,Tue Apr 13 19:56:11 PDT 2021,Fri Apr 16 19:56:11 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,Wed Apr 14 10:54:22 PDT 2021,,59,100% (1/1),100% (1/1),100% (1/1),Atriplex,patula,https://speciesimages.s3.us-east-2.amazonaws.com/images/Atriplex_patula2.jpg,"[{""height"":1577,""label"":""species"",""left"":132,""top"":156,""width"":1206},{""height"":1837,""label"":""genus"",""left"":99,""top"":38,""width"":1304}]",1875,1403
31MBOZ6PAOX3OM7P2KR2U7MBLTNLCF,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:42 PDT 2021,2,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Wed Apr 14 11:04:20 PDT 2021,,,3NAPMVF0ZXLTY3NFS06ON8RB1EQ72Z,A2PLPE1TBFDNY3,Approved,Tue Apr 13 20:50:52 PDT 2021,Tue Apr 13 21:20:45 PDT 2021,Fri Apr 16 21:20:45 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,Wed Apr 14 10:52:27 PDT 2021,,1793,80% (119/148),80% (119/148),80% (119/148),Salicornia,maritima,https://speciesimages.s3.us-east-2.amazonaws.com/images/Salicornia_maritima10.jpg,"[{""height"":1762,""label"":""species"",""left"":41,""top"":113,""width"":1199}]",1875,1250
3CESM1J3EI9UJZANW7L1HIBHNEHW6S,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:43:38 PDT 2021,2,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Wed Apr 14 11:05:09 PDT 2021,,,36AHBNMV1SIZGXHWCYG5W42C25UYD8,ANBTNIM08969Z,Approved,Tue Apr 13 21:19:38 PDT 2021,Tue Apr 13 21:20:24 PDT 2021,Fri Apr 16 21:20:24 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,Wed Apr 14 10:59:04 PDT 2021,,46,66% (27/41),66% (27/41),66% (27/41),Digitaria,sanguinalis,https://speciesimages.s3.us-east-2.amazonaws.com/images/Digitaria_sanguinalis9.jpg,"[{""height"":37,""label"":""species"",""left"":844,""top"":1578,""width"":215}]",1875,1250
3OKP4QVBP23Z9FWQ7FYVBKRFP9GAGW,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:29 PDT 2021,1,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Sun Apr 18 19:42:29 PDT 2021,,,3R9WASFE20MWJ75XZQDEYBEZKBBZF6,A2JMKIKB5J5FD2,Approved,Tue Apr 13 21:08:14 PDT 2021,Tue Apr 13 21:18:07 PDT 2021,Fri Apr 16 21:18:07 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,,,593,76% (123/161),76% (123/161),76% (123/161),Cuscuta,gronovii,https://speciesimages.s3.us-east-2.amazonaws.com/images/Cuscuta_gronovii10.jpg,"[{""height"":955,""label"":""genus"",""left"":512,""top"":204,""width"":738}]",1875,1250
3I7KR83SNAJQ6II4505ADH8OQ8FK9U,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:28 PDT 2021,1,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Sun Apr 18 19:42:28 PDT 2021,,,3KAKFY4PGV8F850UFROQX7MCL81I3G,A1B73NCKHVVC6O,Approved,Tue Apr 13 20:52:23 PDT 2021,Tue Apr 13 21:25:10 PDT 2021,Fri Apr 16 21:25:10 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,,,1967,83% (88/106),83% (88/106),83% (88/106),Iva,frutescens,https://speciesimages.s3.us-east-2.amazonaws.com/images/Iva_frutescens4.jpg,"[{""height"":1791,""label"":""genus"",""left"":50,""top"":198,""width"":1246}]",2100,1400
33P2GD6NRNYJLO0N3CT2QY6C9LNKHK,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:31 PDT 2021,2,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Sun Apr 18 19:42:31 PDT 2021,,,3FFJ6VRIL2UJRD1XW467V9O5IYC0I2,A2PLPE1TBFDNY3,Approved,Wed Apr 14 10:54:03 PDT 2021,Wed Apr 14 10:58:59 PDT 2021,Sat Apr 17 10:58:59 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,,,296,80% (119/148),80% (119/148),80% (119/148),Acer,platanoides,https://speciesimages.s3.us-east-2.amazonaws.com/images/Acer_platanoides0.jpg,"[{""height"":3344,""label"":""genus"",""left"":565,""top"":726,""width"":3185}]",5500,3750
3LCXHSGDLTC5PXMTIKUYWH09YZ8SET,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:29 PDT 2021,1,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Sun Apr 18 19:42:29 PDT 2021,,,3H7XDTSHKDXY3CWNZNZPHSKT4OZGWO,A24JKHC4HTY6CD,Approved,Tue Apr 13 19:43:22 PDT 2021,Tue Apr 13 19:50:09 PDT 2021,Fri Apr 16 19:50:09 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,,,407,100% (27/27),100% (27/27),100% (27/27),Bolboschoenus,maritimus,https://speciesimages.s3.us-east-2.amazonaws.com/images/Bolboschoenus_maritimus0.jpg,"[{""height"":58,""label"":""genus"",""left"":1190,""top"":996,""width"":10},{""height"":246,""label"":""genus"",""left"":1135,""top"":1061,""width"":62},{""height"":1570,""label"":""genus"",""left"":52,""top"":30,""width"":1148}]",1684,1200
3O71U79SRBV31LE6ZIIH9P5I71ZMSC,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:20 PDT 2021,1,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Sun Apr 18 19:42:20 PDT 2021,,,33SA9F9TRY00JY0WTS91HPZHR9WEWJ,A2PLPE1TBFDNY3,Approved,Tue Apr 13 21:20:50 PDT 2021,Tue Apr 13 21:29:09 PDT 2021,Fri Apr 16 21:29:09 PDT 2021,Wed Apr 14 13:11:07 PDT 2021,,,499,80% (119/148),80% (119/148),80% (119/148),Cerastium,fontanum,https://speciesimages.s3.us-east-2.amazonaws.com/images/Cerastium_fontanum8.jpg,"[{""height"":1793,""label"":""species"",""left"":10,""top"":19,""width"":1312}]",1875,1330
31JUPBOORNA1CJHCL8BXSLQSV22L89,3RJQE76GDHTI1CQOMZA7FRD6RVD3YY,Draw bounding boxes around the species name of a plant spaciment,We have many photos of plant specimens which have (usually) handwritten text embedded into them. We need you to draw a bounding box around the name of the species,"bounding box, labeling, handwritten text",$0.09,Tue Apr 13 19:42:40 PDT 2021,3,BatchId:4407123;OriginalHitTemplateId:928390838;,14400,259200,Wed Apr 14 11:04:12 PDT 2021,,,3O6CYIULEE7H8UXIJSO6L7LKDYGWUA,A2173NB4RXYT6M,Approved,Wed Apr 14 11:03:35 PDT 2021,Wed Apr 14 11:11:44 PDT 2021,Sat Apr 17 11:11:44 PDT 2021,Wed Apr 14 13:11:08 PDT 2021,,,489,86% (205/237),86% (205/237),86% (205/237),Ambrosia,artemisiifolia,https://speciesimages.s3.us-east-2.amazonaws.com/images/Ambrosia_artemisiifolia2.jpg,"[{""height"":29,""label"":""genus"",""left"":862,""top"":1746,""width"":144},{""height"":46,""label"":""species"",""left"":1024,""top"":1745,""width"":234}]",1920,1437
